recipe_id,title,category,main_ingredient,cook_time_min,difficulty,servings,loves,ingredient_count,step_count,url
RCP04483,Kambing Kecap Manis Lada Hitam,Daging,kambing,15,Sulit,2,1,17,4,/id/resep/269858-kambing-kecap-manis-lada-hitam
RCP04484,Tengkleng balung kambing,Daging,kambing,60,Sulit,2,2,19,6,/id/resep/244319-tengkleng-balung-kambing
RCP04485,gulai Kambing,Daging,kambing,45,Sulit,2,2,15,4,/id/resep/228073-gulai-kambing
RCP04486,Kambing bumbu tomato,Daging,kambing,20,Sulit,2,0,14,3,/id/resep/220092-kambing-bumbu-tomato
RCP04487,paha kambing panggang,Daging,kambing,15,Sulit,2,1,11,8,/id/resep/218283-paha-kambing-panggang
RCP04488,Cous cous kambing,Daging,kambing,60,Sulit,2,16,19,10,/id/resep/206317-cous-cous-kambing
RCP04489,Gulai (Iga) Kambing asli Porong Sidoarjo,Daging,kambing,45,Sulit,2,6,20,3,/id/resep/203223-gulai-iga-kambing-asli-porong-sidoarjo
RCP04490,Tumis Terong Tahu Sate Kambing,Daging,kambing,15,Sulit,2,0,13,8,/id/resep/200559-tumis-terong-tahu-sate-kambing
RCP04491,Sate Kambing Empuk dan Meresap Bumbunya,Daging,kambing,30,Sedang,2,35,12,3,/id/resep/193835-sate-kambing-empuk-dan-meresap-bumbunya
RCP04492,TONGSENG KAMBING,Daging,kambing,45,Sulit,2,0,13,8,/id/resep/186134-tongseng-kambing
RCP04493,Lamm Mit Kardamom - Kambing Kuah Kapulaga,Daging,kambing,15,Sulit,2,0,20,3,/id/resep/185722-lamm-mit-kardamom-kambing-kuah-kapulaga
RCP04494,Pindang Asem Daging Kambing,Daging,kambing,15,Sulit,2,1,16,5,/id/resep/184918-pindang-asem-daging-kambing
RCP04495,"""Roti Kambing""",Daging,kambing,20,Sulit,2,1,24,3,/id/resep/184836-roti-kambing
RCP04496,Sop Kambing (tulang sumsum),Daging,kambing,20,Sulit,2,1,16,6,/id/resep/184769-sop-kambing-tulang-sumsum
RCP04497,Sate Kambing Goreng,Daging,kambing,20,Sedang,2,12,8,2,/id/resep/184732-sate-kambing-goreng
RCP04498,abon kambing daun jeruk,Daging,kambing,15,Sulit,2,1,13,2,/id/resep/184688-abon-kambing-daun-jeruk
RCP04499,mie iga kambing,Daging,kambing,15,Sulit,2,0,13,3,/id/resep/184690-mie-iga-kambing
RCP04500,tongseng kambing ala ala,Daging,kambing,15,Sulit,2,0,13,3,/id/resep/184686-tongseng-kambing-ala-ala
RCP04501,Kambing Pedas Ala Saya,Daging,kambing,20,Sulit,2,0,26,3,/id/resep/184700-kambing-pedas-ala-saya
RCP04502,Lahm kabsah (kabsah daging kambing),Daging,kambing,20,Sulit,2,13,28,9,/id/resep/184471-lahm-kabsah-kabsah-daging-kambing
RCP04503,Oseng Kecap Jeroan Kambing,Daging,kambing,15,Sedang,2,0,11,5,/id/resep/182704-oseng-kecap-jeroan-kambing
RCP04504,Kari Kambing Sederhana,Daging,kambing,20,Sulit,2,1,15,5,/id/resep/180293-kari-kambing-sederhana
RCP04505,Tongseng Lambung Kambing,Daging,kambing,45,Sulit,2,0,22,7,/id/resep/180040-tongseng-lambung-kambing
RCP04506,UNGKEP KAMBING PEDESAN,Daging,kambing,15,Sulit,2,3,16,9,/id/resep/179011-ungkep-kambing-pedesan
RCP04507,Ungkeb Kambing,Daging,kambing,15,Sedang,2,3,9,3,/id/resep/175503-ungkeb-kambing
RCP04508,Kambing in paradise,Daging,kambing,15,Sulit,2,0,15,5,/id/resep/174997-kambing-in-paradise
RCP04509,Braised Lamb Shank,Daging,kambing,15,Sedang,2,0,12,5,/id/resep/4307431-braised-lamb-shank
RCP04510,Long Lamb Sate,Daging,kambing,30,Sulit,2,0,18,4,/id/resep/4035492-long-lamb-sate
RCP04511,Pilau rice dan Lamb chop,Daging,kambing,20,Sulit,2,4,20,8,/id/resep/3970117-pilau-rice-dan-lamb-chop
RCP04512,Curry Lamb Spaghetti,Daging,kambing,60,Mudah,2,3,5,4,/id/resep/3597654-curry-lamb-spaghetti
RCP04514,Mongolia lamb with sesame seeds,Daging,kambing,20,Sedang,2,1,10,4,/id/resep/3183988-mongolia-lamb-with-sesame-seeds
RCP04515,Broiled Five Spice Lamb Chop,Daging,kambing,8,Sedang,2,1,11,3,/id/resep/2937754-broiled-five-spice-lamb-chop
RCP04516,Morrocan Lamb,Daging,kambing,15,Sedang,2,2,10,7,/id/resep/2466705-morrocan-lamb
RCP04517,BBQ Lamb Chops,Daging,kambing,30,Sedang,2,3,12,4,/id/resep/2210204-bbq-lamb-chops
RCP04518,Kong xin cai (lamb stir water spinach),Daging,kambing,15,Sedang,2,2,8,3,/id/resep/1950678-kong-xin-cai-lamb-stir-water-spinach
RCP04519,Lamb potato curry (kari domba dan kentang,Daging,kambing,15,Sedang,2,3,8,4,/id/resep/1826094-lamb-potato-curry-kari-domba-dan-kentang
RCP04520,Lamb Steak Mustard Lapis Panir,Daging,kambing,15,Sedang,2,1,9,2,/id/resep/1823872-lamb-steak-mustard-lapis-panir
RCP04521,Plao (rice with lamb),Daging,kambing,35,Sulit,2,3,16,2,/id/resep/1778968-plao-rice-with-lamb
RCP04522,Home made roasted lamb,Daging,kambing,30,Mudah,2,1,6,3,/id/resep/1270976-home-made-roasted-lamb
RCP04523,Cordero asado a las finas hierbas/Baked lamb in spices,Daging,kambing,15,Sedang,2,2,7,7,/id/resep/1244155-cordero-asado-a-las-finas-hierbasbaked-lamb-in-spices
RCP04524,Baked lamb rosmary,Daging,kambing,30,Sedang,2,1,7,6,/id/resep/1200414-baked-lamb-rosmary
RCP04525,Tahu Bulat Isi Daging Lamb-Stuffed Round Tofu,Daging,kambing,20,Sulit,2,87,7,14,/id/resep/960614-tahu-bulat-isi-daging-lamb-stuffed-round-tofu
RCP04526,"Hotdog braised lamb,with nachos coleslaw",Daging,kambing,30,Sedang,2,1,10,5,/id/resep/814944-hotdog-braised-lambwith-nachos-coleslaw
RCP04527,Lamb Gyoza,Daging,kambing,20,Sedang,2,3,10,4,/id/resep/264982-lamb-gyoza
RCP04528,Homemade Roasted Lamb Leg with Veggies,Daging,kambing,30,Sedang,2,4,10,6,/id/resep/276283-homemade-roasted-lamb-leg-with-veggies
RCP04529,Mongolian Lamb,Daging,kambing,15,Sedang,2,1,10,6,/id/resep/177298-mongolian-lamb
RCP04530,Sop kaki kambing khas betawi,Daging,kambing,20,Sedang,2,8,6,5,/id/resep/3501446-sop-kaki-kambing-khas-betawi
RCP04532,Sate ayam dan kambing bumbu kecap,Daging,kambing,30,Sedang,2,3,10,5,/id/resep/1018670-sate-ayam-dan-kambing-bumbu-kecap
RCP04534,Gulai kambing presto,Daging,kambing,60,Sulit,2,1,21,3,/id/resep/969496-gulai-kambing-presto
RCP04535,Kambing Guling Idul Adha ala Chefput,Daging,kambing,30,Sulit,2,14,18,5,/id/resep/956603-kambing-guling-idul-adha-ala-chefput
RCP04536,Kambing cabe cabean khas karyawan kost kostan wkwkwk,Daging,kambing,15,Sedang,2,0,12,5,/id/resep/956146-kambing-cabe-cabean-khas-karyawan-kost-kostan-wkwkwk
RCP04537,Daging Kambing Kecap,Daging,kambing,15,Sedang,2,0,10,4,/id/resep/844666-daging-kambing-kecap
RCP04538,Kari Kambing Ibu Gae,Daging,kambing,15,Sulit,2,0,32,9,/id/resep/822846-kari-kambing-ibu-gae
RCP04539,Sop kambing praktis ala ummu thoriq,Daging,kambing,20,Sulit,2,1,13,7,/id/resep/294594-sop-kambing-praktis-ala-ummu-thoriq
RCP04540,Sate Kambing Juicy,Daging,kambing,30,Sedang,2,0,8,5,/id/resep/293927-sate-kambing-juicy
RCP04541,Nasi goreng kebuli/kambing,Daging,kambing,45,Sedang,2,2,10,5,/id/resep/293587-nasi-goreng-kebulikambing
RCP04542,Bacem Daging Kambing,Daging,kambing,15,Sulit,2,1,13,2,/id/resep/283972-bacem-daging-kambing
RCP04544,Gudeg Kambing Pedas,Daging,kambing,30,Sulit,2,0,20,3,/id/resep/287044-gudeg-kambing-pedas
RCP04545,Mie Goreng Aceh,Daging,kambing,20,Sulit,2,4,27,9,/id/resep/4459326-mie-goreng-aceh
RCP04546,Garmas (garang masak) khas Solo,Daging,kambing,45,Sulit,2,0,21,4,/id/resep/4453755-garmas-garang-masak-khas-solo
RCP04547,Kikil Cabe Hijau,Daging,kambing,15,Sedang,2,4,10,4,/id/resep/4451109-kikil-cabe-hijau
RCP04548,Sop kaki Embek merengek,Daging,kambing,30,Sedang,2,7,9,4,/id/resep/4450297-sop-kaki-embek-merengek-%F0%9F%98%80%F0%9F%98%81
RCP04549,Gulai nangka hati ampla,Daging,kambing,45,Sulit,2,5,14,7,/id/resep/4448506-gulai-nangka-hati-ampla
RCP04550,Rawon daging,Daging,kambing,15,Sulit,2,4,13,3,/id/resep/3277911-rawon-daging
RCP04551,Soto Betawi Simpel,Daging,kambing,20,Sulit,2,6,16,4,/id/resep/4426447-soto-betawi-simpel
RCP04552,Nasi Kebuli (rice cooker),Daging,kambing,60,Sulit,2,6,13,10,/id/resep/4412155-nasi-kebuli-rice-cooker
RCP04553,Martabak telor mini,Daging,kambing,25,Sedang,2,3,8,5,/id/resep/4410048-martabak-telor-mini
RCP04554,Nasi Kabsah with Basmathi Rice,Daging,kambing,60,Sulit,2,7,16,7,/id/resep/4384147-nasi-kabsah-with-basmathi-rice
RCP04555,Gulai Rebung udang kering,Daging,kambing,45,Sulit,2,15,18,5,/id/resep/4363006-gulai-rebung-udang-kering
RCP04556,Nasi Goreng Kari,Daging,kambing,20,Sedang,2,2,11,5,/id/resep/4369710-nasi-goreng-kari-%F0%9F%90%90
RCP04557,Shirataki kebuli,Daging,kambing,20,Sulit,2,8,21,8,/id/resep/4305084-shirataki-kebuli
RCP04558,Vegetable Mutton Curry,Daging,kambing,20,Sulit,2,2,22,13,/id/resep/4289150-vegetable-mutton-curry
RCP04559,TEZAROKAM FAT BOMB Ketopad_CP_Telur,Daging,kambing,10,Sedang,2,11,8,6,/id/resep/4252967-tezarokam-fat-bomb-ketopad_cp_telur
RCP04560,"Martabak Telur Simple, Murah, Enak",Daging,kambing,45,Sedang,2,3,11,7,/id/resep/4124883-martabak-telur-simple-murah-enak
RCP04561,Samosa,Daging,kambing,45,Sulit,2,7,16,7,/id/resep/4062314-samosa
RCP04562,Nasi Kari rempah,Daging,kambing,15,Sulit,2,3,21,5,/id/resep/4045937-nasi-kari-rempah
RCP04563,Gulai Daun Singkong,Daging,kambing,45,Sedang,2,7,12,2,/id/resep/4055475-gulai-daun-singkong
RCP04564,Sate Piaman,Daging,kambing,30,Sulit,2,2,24,9,/id/resep/4049762-sate-piaman
RCP04565,Asem-asem daging kacang panjang,Daging,kambing,15,Sulit,2,1,17,6,/id/resep/4038886-asem-asem-daging-kacang-panjang
RCP04566,Sop tulang,Daging,kambing,20,Sedang,2,5,12,5,/id/resep/4037494-sop-tulang-%F0%9F%98%9A%F0%9F%98%9A
RCP04567,Nasi kebuli,Daging,kambing,15,Sulit,2,6,19,7,/id/resep/4006969-nasi-kebuli
RCP04568,Semur daging pedas,Daging,kambing,15,Sulit,2,12,17,4,/id/resep/3991683-semur-daging-pedas
RCP04569,Rendang Daging khas minang,Daging,kambing,120,Sulit,2,31,25,6,/id/resep/3984129-rendang-daging-khas-minang
RCP04570,Mie Kol Kuning,Daging,kambing,15,Sulit,2,12,14,3,/id/resep/3973777-mie-kol-kuning
RCP04571,Shirataki kebuli ala erf,Daging,kambing,20,Sulit,2,1,18,4,/id/resep/3973540-shirataki-kebuli-ala-erf
RCP04572,Angeun Lada,Daging,kambing,20,Sedang,2,0,11,7,/id/resep/3324729-angeun-lada
RCP04573,Empal Gentong Ketofy Special ketopad_cp_anekasoup,Daging,kambing,20,Sulit,2,16,30,11,/id/resep/3967164-empal-gentong-ketofy-special-ketopad_cp_anekasoup
RCP04574,Sayur nangka ceker,Daging,kambing,15,Sulit,2,8,18,3,/id/resep/3956697-sayur-nangka-ceker
RCP04575,Menu Diet 8 (Smoothie Strawberry) utk sarapan,Daging,kambing,25,Mudah,2,5,5,3,/id/resep/3960792-menu-diet-8-smoothie-strawberry-utk-sarapan
RCP04576,Krengsengan daging di awal tahun 2018,Daging,kambing,20,Sulit,2,2,13,5,/id/resep/3940905-krengsengan-daging-di-awal-tahun-2018
RCP04577,Kari (utk Martabak / Ragit),Daging,kambing,15,Sulit,2,8,29,5,/id/resep/3770995-kari-utk-martabak-ragit
RCP04578,Gulai Cubadak (Gule nangka khas minang),Daging,kambing,45,Sulit,2,7,17,2,/id/resep/3935073-gulai-cubadak-gule-nangka-khas-minang
RCP04579,Tongseng pedas tanpa santan,Daging,kambing,15,Sulit,2,4,29,5,/id/resep/3923872-tongseng-pedas-tanpa-santan
RCP04580,Daging goreng asem,Daging,kambing,20,Sedang,2,5,6,5,/id/resep/3695914-daging-goreng-asem
RCP04581,Martabak Mesir Mini Kuah Cuka,Daging,kambing,45,Sulit,2,1,18,8,/id/resep/3443362-martabak-mesir-mini-kuah-cuka
RCP04582,Samosa/Sambosa,Daging,kambing,20,Sedang,2,39,7,5,/id/resep/3226981-samosasambosa
RCP04583,Kare khas india,Daging,kambing,15,Sulit,2,10,19,5,/id/resep/3905961-kare-khas-india
RCP04584,Gulai Nangka Kikil,Daging,kambing,45,Sulit,2,16,25,4,/id/resep/3901940-gulai-nangka-kikil
RCP04585,Kentang Daging Panggang (Patates pure Etli masakan Turki),Daging,kambing,15,Sulit,2,3,11,8,/id/resep/3899149-kentang-daging-panggang-patates-pure-etli-masakan-turki
RCP04586,Karee jepang ala letty,Daging,kambing,30,Sedang,2,4,7,7,/id/resep/3888771-karee-jepang-ala-letty
RCP04587,Nasi kebuli (iga sapi),Daging,kambing,20,Sulit,2,8,24,7,/id/resep/3448158-nasi-kebuli-iga-sapi
RCP04588,Rica-rica ati ampela pedas manis,Daging,kambing,15,Sedang,2,11,12,6,/id/resep/3881793-rica-rica-ati-ampela-pedas-manis
RCP04589,Lemak berlemak,Daging,kambing,15,Mudah,2,5,7,4,/id/resep/3873051-lemak-berlemak-%F0%9F%99%8C
RCP04590,Sup jagung vegetarian,Daging,kambing,15,Sedang,2,17,11,7,/id/resep/3869052-sup-jagung-vegetarian
RCP04591,Nasi Kebuli Susu,Daging,kambing,15,Sulit,2,6,26,6,/id/resep/3853590-nasi-kebuli-susu
RCP04592,Nasi Kebuli Kuwait,Daging,kambing,30,Sulit,2,6,20,9,/id/resep/3849165-nasi-kebuli-kuwait
RCP04593,Soto Daging Bumbu Kuning,Daging,kambing,30,Sulit,2,7,14,2,/id/resep/3843228-soto-daging-bumbu-kuning
RCP04594,Sayur Marak,Daging,kambing,60,Sulit,2,5,20,6,/id/resep/3820944-sayur-marak
RCP04595,Mie Aceh Ala ala,Daging,kambing,20,Sulit,2,7,19,6,/id/resep/3441700-mie-aceh-ala-ala-%F0%9F%98%8B
RCP04596,Pastel kari kentang ayam,Daging,kambing,20,Sulit,2,5,18,7,/id/resep/3810934-pastel-kari-kentang-ayam
RCP04597,Nasi Kebuli INSTANT,Daging,kambing,60,Sulit,2,10,22,9,/id/resep/3801974-nasi-kebuli-instant-%F0%9F%90%90
RCP04598,Tongseng,Daging,kambing,20,Sulit,2,56,23,5,/id/resep/3660313-tongseng
RCP04599,Gulai babat/gulai babek RM padang,Daging,kambing,45,Sulit,2,15,20,3,/id/resep/3782050-gulai-babatgulai-babek-rm-padang
RCP04600,Bregedel isi hati ayam,Daging,kambing,20,Sulit,2,6,8,9,/id/resep/3770417-bregedel-isi-hati-ayam
RCP04601,Nasi kebuli simple,Daging,kambing,45,Sulit,2,0,18,3,/id/resep/3710514-nasi-kebuli-simple
RCP04602,Sate Penggorengan,Daging,kambing,20,Mudah,2,11,6,4,/id/resep/3732836-sate-penggorengan
RCP04603,Nasi Kebuli,Daging,kambing,20,Sulit,2,73,19,7,/id/resep/2472441-nasi-kebuli
RCP04604,Nasi Kebuli Magic com,Daging,kambing,20,Sulit,2,16,19,7,/id/resep/3693863-nasi-kebuli-magic-com
RCP04605,Sop garang asem,Daging,kambing,20,Sulit,2,7,19,3,/id/resep/3683601-sop-garang-asem
RCP04606,Nasi Goreng Kecap daging goreng,Daging,kambing,20,Sulit,2,11,13,3,/id/resep/3674709-nasi-goreng-kecap-daging-goreng
RCP04607,Gulai Kacang Hijau,Daging,kambing,60,Sulit,2,3,17,6,/id/resep/3665024-gulai-kacang-hijau
RCP04608,Sup Iga Merem Melek,Daging,kambing,60,Sulit,2,12,24,8,/id/resep/3661247-sup-iga-merem-melek
RCP04609,Nasi Goreng Sederhana,Daging,kambing,20,Sedang,2,3,8,2,/id/resep/3659429-nasi-goreng-sederhana
RCP04610,Sate Goreng,Daging,kambing,20,Sulit,2,5,14,5,/id/resep/3655603-sate-goreng
RCP04611,Gulai Thi Boh Panah,Daging,kambing,45,Sulit,2,3,19,5,/id/resep/3634463-gulai-thi-boh-panah
RCP04612,Kaldu Kokod (SopMadura),Daging,kambing,60,Sulit,2,10,18,4,/id/resep/3628199-kaldu-kokod-sopmadura
RCP04613,Nasi Mandhi pr_asianfood,Daging,kambing,15,Sulit,2,25,27,13,/id/resep/3600179-nasi-mandhi-pr_asianfood
RCP04614,Nasi kebuli rice cooker gampang pake banget,Daging,kambing,25,Sedang,2,5,10,3,/id/resep/3353299-nasi-kebuli-rice-cooker-gampang-pake-banget
RCP04615,Musacha/mosaga,Daging,kambing,20,Sedang,2,10,12,4,/id/resep/3605653-musachamosaga
RCP04616,"Nasi kebuli Magicom sederhana, Rasa asli restauran bintang lima",Daging,kambing,15,Sulit,2,14,21,6,/id/resep/3568236-nasi-kebuli-magicom-sederhana-rasa-asli-restauran-bintang-lima
RCP04617,Harisah,Daging,kambing,60,Sulit,2,4,5,8,/id/resep/3597729-harisah
RCP04618,Kebab spesial,Daging,kambing,20,Sedang,2,2,10,6,/id/resep/3592671-kebab-spesial-%E2%9D%A4
RCP04619,Kari Labu ular(pare belut) jamur,Daging,kambing,20,Sulit,2,0,20,8,/id/resep/3579893-kari-labu-ularpare-belut-jamur
RCP04620,Nasi kebuli resep asli bukan KW,Daging,kambing,20,Sulit,2,6,28,9,/id/resep/3577147-nasi-kebuli-resep-asli-bukan-kw
RCP04621,Sate Daging Gurih Nyoy,Daging,kambing,30,Sedang,2,13,8,3,/id/resep/3574483-sate-daging-gurih-nyoy
RCP04622,Krengsengan tempe jamur,Daging,kambing,15,Sedang,2,8,8,6,/id/resep/3570681-krengsengan-tempe-jamur
RCP04623,Gulai Kacang Merah,Daging,kambing,45,Sedang,2,6,11,4,/id/resep/3567770-gulai-%F0%9F%90%90kacang-merah
RCP04625,Asam Padeh Santan,Daging,kambing,15,Sulit,2,6,17,3,/id/resep/3567262-asam-padeh-santan
RCP04626,Dalcah/gule kacang ijo,Daging,kambing,60,Sulit,2,2,19,5,/id/resep/3387249-dalcahgule-kacang-ijo
RCP04627,Sate goreng,Daging,kambing,20,Sedang,2,2,9,5,/id/resep/2914171-sate-goreng
RCP04628,Soto betawi,Daging,kambing,20,Sulit,2,22,24,6,/id/resep/3495962-soto-betawi
RCP04629,Sate bumbu kecap,Daging,kambing,30,Sedang,2,7,10,5,/id/resep/3337226-sate-bumbu-kecap
RCP04630,Nasi Kebuli Magic Com Ekspress ala Dapur Ken (beras biasa),Daging,kambing,15,Sulit,2,15,14,3,/id/resep/3472398-nasi-kebuli-magic-com-ekspress-ala-dapur-ken-beras-biasa
RCP04631,Gulai daging sapi,Daging,kambing,45,Sulit,2,3,14,5,/id/resep/3458760-gulai-daging-sapi
RCP04632,Tongseng Sapi,Daging,kambing,20,Sulit,2,5,16,6,/id/resep/3455452-tongseng-sapi
RCP04633,Martabak Gule Daging,Daging,kambing,20,Sulit,2,46,21,19,/id/resep/3454514-martabak-gule-daging
RCP04634,Sate ungkep,Daging,kambing,30,Sulit,2,7,14,6,/id/resep/3453665-sate-ungkep
RCP04635,5. Nasi kebuli dan sambal bacang,Daging,kambing,20,Sulit,2,2,25,12,/id/resep/3453551-5-nasi-kebuli-dan-sambal-bacang
RCP04636,Nasi Kebuli Magic Com,Daging,kambing,20,Sulit,2,6,20,9,/id/resep/3453211-nasi-kebuli-magic-com
RCP04637,Daging goreng.. unch!!,Daging,kambing,60,Sulit,2,13,8,10,/id/resep/3444741-daging-goreng-unch%F0%9F%98%99%F0%9F%91%8C
RCP04638,Banana and Date Milkshake,Daging,kambing,25,Mudah,2,9,4,2,/id/resep/3440591-banana-and-date-milkshake
RCP04639,Tongseng hotz,Daging,kambing,15,Sulit,2,9,15,7,/id/resep/3437748-tongseng-hotz
RCP04640,Lontong magic com kuah sate padang,Daging,kambing,20,Sulit,2,20,22,10,/id/resep/3385850-lontong-magic-com-kuah-sate-padang
RCP04641,Oseng2 Cokak hati,Daging,kambing,20,Sedang,2,3,9,4,/id/resep/3425967-oseng2-cokak-hati
RCP04642,Nasi Kebuli magic com,Daging,kambing,15,Sulit,2,4,23,9,/id/resep/3289202-nasi-kebuli-magic-com
RCP04643,Koftah kebab (Daging rempah),Daging,kambing,25,Sulit,2,6,16,4,/id/resep/3424985-koftah-kebab-daging-rempah
RCP04644,Tongseng sapi,Daging,kambing,15,Sedang,2,2,9,5,/id/resep/3419698-tongseng-sapi
RCP04645,Oseng mercon ala aku,Daging,kambing,15,Sulit,2,6,13,6,/id/resep/2908207-oseng-mercon-ala-aku
RCP04646,"Rendang, kuliner terenak no1 didunia",Daging,kambing,120,Sulit,2,12,21,13,/id/resep/3394473-rendang-kuliner-terenak-no1-didunia
RCP04647,Semur daging telur simple,Daging,kambing,60,Sedang,2,6,11,6,/id/resep/3412824-semur-daging-telur-simple%F0%9F%98%89
RCP04648,Nasi Briyani Simple Ala Mamah Mumtaz,Daging,kambing,60,Sulit,2,105,29,25,/id/resep/3163517-nasi-briyani-simple-ala-mamah-mumtaz
RCP04649,Nasi Mandi bent saed kitchen versi 2,Daging,kambing,20,Sulit,2,16,13,10,/id/resep/3401763-nasi-mandi-bent-saed-kitchen-versi-2
RCP04650,Domba Muda (rusuk) - Polenta - Ratatouille,Daging,kambing,20,Sulit,2,1,37,6,/id/resep/3400135-domba-muda-rusuk-polenta-ratatouille
RCP04651,Tongseng daging,Daging,kambing,20,Sulit,2,43,20,5,/id/resep/3396976-tongseng-daging
RCP04652,Nasi Goreng Pedas,Daging,kambing,20,Sulit,2,8,7,8,/id/resep/3394884-nasi-goreng-pedas
RCP04653,Ayam Kecap gurih pedas manis,Daging,kambing,20,Sulit,2,7,16,5,/id/resep/3389786-ayam-kecap-gurih-pedas-manis%F0%9F%98%8B%F0%9F%98%98
RCP04654,Sambal Pete Udang,Daging,kambing,25,Sulit,2,2,15,7,/id/resep/3374674-sambal-pete-udang
RCP04655,Nasi Kebuli (Kabsah),Daging,kambing,20,Sulit,2,50,24,6,/id/resep/3373621-nasi-kebuli-kabsah
RCP04656,Sate sapi tanpa dibakar,Daging,kambing,30,Sedang,2,16,9,6,/id/resep/3373461-sate-sapi-tanpa-dibakar
RCP04657,Sambal Rawit tempe terong Pedasnya maknyos,Daging,kambing,20,Sedang,2,7,10,5,/id/resep/3372692-sambal-rawit-tempe-terong%F0%9F%98%8Bpedasnya-maknyos%F0%9F%98%8D
RCP04658,Semur Daging Lada Hitam,Daging,kambing,15,Sulit,2,6,15,10,/id/resep/3361871-semur-daging-lada-hitam
RCP04659,"Rabeg Banten ala""",Daging,kambing,15,Sulit,2,20,11,8,/id/resep/3356722-rabeg-banten-ala
RCP04660,Tongseng prakstis,Daging,kambing,20,Sulit,2,4,17,3,/id/resep/3356004-tongseng-prakstis
RCP04661,Tong Seng Solo,Daging,kambing,45,Sedang,2,2,8,4,/id/resep/3353795-tong-seng-solo
RCP04662,Sate Daging ala JOSHE,Daging,kambing,30,Sulit,2,5,39,4,/id/resep/3351985-sate-daging-ala-joshe
RCP04663,Tongseng Daging,Daging,kambing,15,Sulit,2,32,21,6,/id/resep/3350042-tongseng-daging
RCP04664,Nasi Kebuli Magiccom,Daging,kambing,20,Sulit,2,11,14,10,/id/resep/3349983-nasi-kebuli-magiccom
RCP04665,Ati cabai hijau kentang,Daging,kambing,15,Sedang,2,5,8,5,/id/resep/3347961-ati-cabai-hijau-kentang
RCP04666,Sate Klathak Maknyuss Kitaberbagi,Daging,kambing,30,Mudah,2,4,4,4,/id/resep/3346827-sate-klathak-maknyuss-%F0%9F%8D%A1%F0%9F%90%90-kitaberbagi
RCP04667,Nasi Kebuli Simple Dengan RiceCooker,Daging,kambing,20,Sulit,2,66,19,3,/id/resep/3345569-nasi-kebuli-simple-dengan-ricecooker
RCP04668,Martabak Telur mini,Daging,kambing,20,Sedang,2,4,6,6,/id/resep/3338662-martabak-telur-mini
RCP04669,Daging Sapi Saos Tiram,Daging,kambing,15,Sedang,2,10,12,7,/id/resep/3338146-daging-sapi-saos-tiram
RCP04670,Nasi Goreng Tropical,Daging,kambing,20,Sedang,2,1,8,3,/id/resep/3337714-nasi-goreng-tropical-%F0%9F%8D%8D%F0%9F%90%90
RCP04671,Nasi kebuli rice cooker,Daging,kambing,20,Sulit,2,5,20,6,/id/resep/3336705-nasi-kebuli-rice-cooker
RCP04672,Sate Gurih,Daging,kambing,30,Sulit,2,2,23,5,/id/resep/3335696-sate-gurih%F0%9F%8D%A2
RCP04673,Soto Betawi,Daging,kambing,20,Sulit,2,3,27,6,/id/resep/3335223-soto-betawi
RCP04674,Balado tahu-daging,Daging,kambing,20,Sulit,2,2,13,5,/id/resep/3334224-balado-tahu-daging
RCP04675,Sop iga jawara,Daging,kambing,20,Sulit,2,2,15,7,/id/resep/3334055-sop-iga-jawara
RCP04676,Sate manis,Daging,kambing,30,Sedang,2,11,12,3,/id/resep/3333646-sate-manis
RCP04677,Sate Maranggi,Daging,kambing,30,Sulit,2,1,17,7,/id/resep/3323816-sate-maranggi
RCP04678,Sate kelapa (sate klopo),Daging,kambing,30,Sulit,2,29,13,5,/id/resep/3323419-sate-kelapa-sate-klopo
RCP04679,Kakap Merah Kuah Kuning,Daging,kambing,20,Sedang,2,1,10,6,/id/resep/3322843-kakap-merah-kuah-kuning
RCP04681,Daging kecap pedas,Daging,kambing,15,Sulit,2,4,14,6,/id/resep/3316892-daging-kecap-pedas
RCP04682,Nasi Kebuli Magicom,Daging,kambing,15,Sulit,2,12,18,5,/id/resep/3309106-nasi-kebuli-magicom
RCP04683,Tongseng Praktis,Daging,kambing,45,Sedang,2,2,12,7,/id/resep/3315418-tongseng-praktis
RCP04684,Nasi Kebuli Magicom,Daging,kambing,20,Sulit,2,62,22,7,/id/resep/3285603-nasi-kebuli-magicom
RCP04685,Sate Padang,Daging,kambing,30,Sulit,2,48,23,4,/id/resep/3314475-sate-padang
RCP04686,Empal gentong,Daging,kambing,20,Sulit,2,27,31,8,/id/resep/3310358-empal-gentong
RCP04687,Nasi kebuli magicom,Daging,kambing,15,Sulit,2,3,16,5,/id/resep/3311815-nasi-kebuli-magicom
RCP04688,Asem asem daging,Daging,kambing,15,Sulit,2,29,17,7,/id/resep/3308589-asem-asem-daging
RCP04689,Jeroan masak asam manis KitaBerbagi,Daging,kambing,20,Sedang,2,10,10,4,/id/resep/3308349-jeroan-%F0%9F%90%84-masak-asam-maniskitaberbagi
RCP04690,SATE GORENG kitaberbagi,Daging,kambing,20,Sulit,2,1,23,8,/id/resep/3307794-sate-goreng-kitaberbagi
RCP04691,Dendeng tauge rebus,Daging,kambing,20,Sulit,2,4,17,13,/id/resep/3307306-dendeng-tauge-rebus
RCP04692,Sop daging seger,Daging,kambing,20,Sulit,2,3,13,8,/id/resep/3306217-sop-daging-seger
